"Bye bye baby","1973-00-00","Vinyl 7''"
"Mandate my ass","1989-00-00","Vinyl 7''"
"My special angel","1975-00-00","Vinyl 7''"
"The sun","1971-00-00","Vinyl 7''"
"Gimini, go baby go!","1965-00-00","Vinyl 7''"
"Ah!","1981-00-00","Vinyl 7''"
"Deaf doom dumb waiters","1982-00-00","Vinyl 7''"
"Foolish girl","1981-00-00","Vinyl 7''"
"Ik wil jou","1995-00-00","CD"
"I got you, you got me","1976-00-00","Vinyl 7''"
"Weird on top","1990-00-00","Vinyl 7''"
"Keep on trying","1975-00-00","Vinyl 7''"
"Anatomy","1984-00-00","Vinyl 7''"
"New day","1992-00-00","Vinyl 7''"
"Come here","1980-00-00","Vinyl 7''"
"Blue situation","1985-00-00","Vinyl 7''"
"Liverpool","1986-00-00","Vinyl 7''"
"I'm gonna be a star","1976-00-00","Vinyl 7''"
"Reconsider","1990-00-00","Vinyl 7''"
"Industro // Burn // Chemical warfare","1995-00-00","Vinyl 7''"
"Sacharov","1981-00-00","Vinyl 7''"
"Twist-rocco","1964-00-00","Vinyl 7''"
"Theme from the desert","1973-00-00","Vinyl 7''"
"Give it all up too","1989-00-00","Vinyl 7''"
"Under a bridge","1992-00-00","Vinyl 7''"
"Send some time","1991-00-00","Vinyl 7''"
"When a lonely heart","1990-00-00","Vinyl 7''"
"Mind control","1981-00-00","Vinyl 7''"
"Little Marianne","1992-00-00","Vinyl 7''"
"Hola Paula","1990-00-00","Vinyl 7''"
"Je doet maar","1992-00-00","Vinyl 7''"
"Arizona star","1988-00-00","Vinyl 7''"
"The part between","1982-00-00","Vinyl 7''"
"Watcha gonna do","1966-00-00","Vinyl 7''"
"Teenage letter","1966-00-00","Vinyl 7''"
"Angry age","1965-00-00","Vinyl 7''"
"I'll talk about you","1965-00-00","Vinyl 7''"
"Alles gaat kapot","1996-00-00","CD"
"A little loving","1964-00-00","Vinyl 7''"
"Walking in the Bach's world","1967-00-00","Vinyl 7''"
"Drugs","1985-00-00","Vinyl 7''"
"Mistik lady","1981-00-00","Vinyl 7''"
"Take me away","1991-00-00","Vinyl 7''"
"Fight back","1991-00-00","Vinyl 7''"
"Turn me up","1993-00-00","Vinyl 7''"
"1 2 3 4 un grande affaire","1990-00-00","Vinyl 7''"
"Bye bye Johnny","1964-00-00","Vinyl 7''"
"One horse town","1990-00-00","Vinyl 7''"
"The kids","1980-00-00","Vinyl 7''"
"High on hate","1995-00-00","Vinyl 7''"
"Teenage fighter","1980-00-00","Vinyl 7''"
"Kentucky woman","1974-00-00","Vinyl 7''"
"Move it!","1990-00-00","Vinyl 7''"
"Endless circle","1991-00-00","Vinyl 7''"
"Forever on the road","1990-00-00","Vinyl 7''"
"Femme fatale","1983-00-00","Vinyl 7''"
"Smooth & soft","1989-00-00","Vinyl 7''"
"Each and every day","1974-00-00","Vinyl 7''"
"Toys & tools","1980-00-00","Vinyl 7''"
"Dance macabre","1979-00-00","Vinyl 7''"
"Zig zag","1979-00-00","Vinyl 7''"
"Blondie","1978-00-00","Vinyl 7''"
"What about me","1967-00-00","Vinyl 7''"
"Season of love","1992-00-00","Vinyl 7''"
"Jungle sound","1970-00-00","Vinyl 7''"
"Western square","1978-00-00","Vinyl 7''"
"Holiday in the sun","1993-00-00","Vinyl 7''"
"Little sister","1967-00-00","Vinyl 7''"
"Super cool","1978-00-00","Vinyl 7''"
"Ca plane pour moi","1978-00-00","Vinyl 7''"
"Bump","1987-00-00","Vinyl 7''"
"Hold on to","1991-00-00","Vinyl 7''"
"Jungle sound","1970-00-00","Vinyl 7''"
"Romanza","1964-00-00","Vinyl 7''"
"Every cloud","1986-00-00","Vinyl 7''"
"C'est le rock 'n roll","1978-00-00","Vinyl 7''"
"Ca plane pour moi","1978-00-00","Vinyl 7''"
"Strings of love","1992-00-00","Vinyl 7''"
"It must be love","1962-00-00","Vinyl 7''"
"Baby do you wanna bump","1987-00-00","Vinyl 7''"
"I'm alone","1970-00-00","Vinyl 7''"
"Dance of love","1977-00-00","Vinyl 7''"
"I'm so alone","1981-00-00","Vinyl 7''"
"C'est toi que j'attends","1963-00-00","Vinyl 7''"
"I'm so sorry","1982-00-00","Vinyl 7''"
"I'm alone","1986-00-00","Vinyl 7''"
"Pogo pogo","1977-00-00","Vinyl 7''"
"I love her and I need her","1973-00-00","Vinyl 7''"
"We want more","1981-00-00","Vinyl 7''"
"Casatschok","1993-00-00","Vinyl 7''"
"Watergate","1976-00-00","Vinyl 7''"
"Saloon dance square","1977-00-00","Vinyl 7''"
"Belgique","1980-00-00","Vinyl 7''"
"Please receiver","1996-00-00","CD"
"Le petit tortillard","1978-00-00","Vinyl 7''"
"My girl of Mexico","1976-00-00","Vinyl 7''"
"Le star de l'école","1981-00-00","Vinyl 7''"
"Girl in future","1968-00-00","Vinyl 7''"
"Bye for now","1991-00-00","Vinyl 7''"
"Hi hi hi hello","1988-00-00","Vinyl 7''"
"Téléphone à téléphone","1980-00-00","Vinyl 7''"
"Pogo pogo","1978-00-00","Vinyl 7''"
"Helpful man","1966-00-00","Vinyl 7''"
"Jacques Cousteau","1981-00-00","Vinyl 7''"
"Hula hoop","1981-00-00","Vinyl 7''"
"Belgium","1978-00-00","Vinyl 7''"
"I've got you on my mind","1985-00-00","Vinyl 7''"
"Ping pong","1982-00-00","Vinyl 7''"
"Hula hoop","1981-00-00","Vinyl 7''"
"We want no war","1971-00-00","Vinyl 7''"
"Sha la la la lee","1978-00-00","Vinyl 7''"
"C'est le rock 'n roll","1978-00-00","Vinyl 7''"
"Only for you","1985-00-00","Vinyl 7''"
"Johnny","1981-00-00","Vinyl 7''"
"Tout petit la planete","1978-00-00","Vinyl 7''"
"To Ibiza","1975-00-00","Vinyl 7''"
"Sans amour","1980-00-00","Vinyl 7''"
"Le monde est merveilleux","1979-00-00","Vinyl 7''"
"Love song of Cleopatra","1979-00-00","Vinyl 7''"
"Sound of the sphinx","1979-00-00","Vinyl 7''"
"Romantique","1989-00-00","Vinyl 7''"
"Sentimentale moi","1979-00-00","Vinyl 7''"
"The power of your love","1993-00-00","CD"
"You said you love me","1964-00-00","Vinyl 7''"
"Tout petit la planette","1979-00-00","Vinyl 7''"
"Stop talking, start dancing","1982-00-00","Vinyl 7''"
"Rien que le ciel","1976-00-00","Vinyl 7''"
"Balek","1973-00-00","Vinyl 7''"
"Low voice","1991-00-00","Vinyl 7''"
"No miracle","1992-00-00","Vinyl 7''"
"Irradie","1981-00-00","Vinyl 7''"
"No miracle","1992-00-00","Vinyl 7''"
"Cool down","1986-00-00","Vinyl 7''"
"Thanks to recycling","1993-00-00","Vinyl 7''"
"Carolina","1995-00-00","CD"
"L'amour OK (+ Natalie)","1982-00-00","Vinyl 7''"
"L'amour OK (+ Natalie)","1982-00-00","Vinyl 7''"
"Sunday","1973-00-00","Vinyl 7''"
"Shout","1988-00-00","Vinyl 7''"
"Pick nick rock","1960-00-00","Vinyl 7''"
"Big screen dream","1994-00-00","CD"
"99 times","1994-00-00","CD"
"Poor, stupid & ugly","1992-00-00","CD"
"Goodbye","1992-00-00","Vinyl 7''"
"Bridges","1992-00-00","CD"
"Big love","1972-00-00","Vinyl 7''"
"Happy doing nothing!","1991-00-00","Vinyl 7''"
"Sham bam shazam","1974-00-00","Vinyl 7''"
"Poor, stupid & ugly","1990-00-00","Vinyl 7''"
"Duizend regenbogen","1994-00-00","CD"
"Bring Jesus back","1992-00-00","Vinyl 7''"
"Ik kom thuis","1994-00-00","CD"
"Ik wil jou","1995-00-00","CD"
"Go Schumi go","1995-00-00","CD"
"Malgre le temps passe","1964-00-00","Vinyl 7''"
"Silly coincidence","1992-00-00","Vinyl 7''"
"My heart is yours","1961-00-00","Vinyl 7''"
"Rocking queen","1982-00-00","Vinyl 7''"
"I'm alone","1983-00-00","Vinyl 7''"
"I'm so alone","1981-00-00","Vinyl 7''"
"I'm alone","1976-00-00","Vinyl 7''"
"Picnic dreams","1963-00-00","Vinyl 7''"
"Don't cry","1962-00-00","Vinyl 7''"
"Everyone","1987-00-00","Vinyl 7''"
"I'll be there","1979-00-00","Vinyl 7''"
"Loosing you","1985-00-00","Vinyl 7''"
"Computer man","1979-00-00","Vinyl 7''"
"Be mine","1965-00-00","Vinyl 7''"
"Cry no more","1967-00-00","Vinyl 7''"
"Cry no more","1977-00-00","Vinyl 7''"
"My world is blue","1971-00-00","Vinyl 7''"
"I am alone","1965-00-00","Vinyl 7''"
"Take me to heaven","1961-00-00","Vinyl 7''"
"Tonight","1981-00-00","Vinyl 7''"
"Blind man's son","1993-00-00","Vinyl 7''"
"Nefertari","1992-00-00","Vinyl 7''"
"So long","1992-00-00","Vinyl 7''"
"Les quadruplés","1964-00-00","Vinyl 7''"
"Brigitte","1961-00-00","Vinyl 7''"
"Cleeps","1962-00-00","Vinyl 7''"
"Tonight","1965-00-00","Vinyl 7''"
"Lu-mum-ba-cha-cha","1960-00-00","Vinyl 7''"
"Chess","1983-00-00","Vinyl 7''"
"Sans toi je m'ennuie","1963-00-00","Vinyl 7''"
"Atlantis","1973-00-00","Vinyl 7''"
"Cheaper christmas","1981-00-00","Vinyl 7''"
"Jungle sound","1976-00-00","Vinyl 7''"
"Zwarte sneeuw","1987-00-00","Vinyl 7''"
"Love power","1979-00-00","Vinyl 7''"
"Sha la la la lee","1982-00-00","Vinyl 7''"
"Incredible George","1969-00-00","Vinyl 7''"
"24 Hours at the border","1970-00-00","Vinyl 7''"
"Pope moudjik","1978-00-00","Vinyl 7''"
"Ca gaze pour moi","1978-00-00","Vinyl 7''"
"Playing chess","1969-00-00","Vinyl 7''"
"Incredible George","1969-00-00","Vinyl 7''"
"40 Miles","1968-00-00","Vinyl 7''"
"Huma la la la","1966-00-00","Vinyl 7''"
"Don't you tell me","1968-00-00","Vinyl 7''"
"Mackintosh","1970-00-00","Vinyl 7''"
"40 Miles","1968-00-00","Vinyl 7''"
"Seven horses in the sky","1968-00-00","Vinyl 7''"
"Someone to love","1967-00-00","Vinyl 7''"
"I got to sing","1967-00-00","Vinyl 7''"
"I don't want you no more","1985-00-00","Vinyl 7''"
"Mackintosh","1969-00-00","Vinyl 7''"
"Mother army","1972-00-00","Vinyl 7''"
"Seven horses in the sky","1980-00-00","Vinyl 7''"
"No time at all","1973-00-00","Vinyl 7''"
"The kid is allright","1974-00-00","Vinyl 7''"
"The kid is allright","1974-00-00","Vinyl 7''"
"Some kind of joker","1973-00-00","Vinyl 7''"
"Some kind of joker","1973-00-00","Vinyl 7''"
"L'internationale/Is there no one","1970-00-00","Vinyl 7''"
"Mother army","1972-00-00","Vinyl 7''"
"Jane Suzy and Phil","1972-00-00","Vinyl 7''"
"Beggar","1971-00-00","Vinyl 7''"
"Down at kiki","1971-00-00","Vinyl 7''"
"To the rising sun","1971-00-00","Vinyl 7''"
"24 Hours at the border","1970-00-00","Vinyl 7''"
"Mackintosh","1970-00-00","Vinyl 7''"
"Huma la la la","1966-00-00","Vinyl 7''"
"Mother army","1972-00-00","Vinyl 7''"
"Tell me","1993-00-00","Vinyl 7''"
"Do you want me","1994-00-00","CD"
"Wild is the night","1994-00-00","CD"
"'t is over","1975-00-00","Vinyl 7''"
"You better go away","1969-00-00","Vinyl 7''"
"Someone to love","1967-00-00","Vinyl 7''"
"More more more","1973-00-00","Vinyl 7''"
"Dancer","1984-00-00","Vinyl 7''"
"Dancing queen","1996-00-00","CD"
"Losing","1977-00-00","Vinyl 7''"
"Who could see","1971-00-00","Vinyl 7''"
"Man","1970-00-00","Vinyl 7''"
"I wanna marry you","1983-00-00","Vinyl 7''"
"A song of love","1975-00-00","Vinyl 7''"
"O-oh","1990-00-00","Vinyl 7''"
"Londen, Parijs, Amsterdam","1981-00-00","Vinyl 7''"
"Huma la la la","1966-00-00","Vinyl 7''"
"Huma la la la","1971-00-00","Vinyl 7''"
"Huma la la la","1966-00-00","Vinyl 7''"
"Huma la la la","1966-00-00","Vinyl 7''"
"Solo con te","1965-00-00","Vinyl 7''"
"Josy","1963-00-00","Vinyl 7''"
"Rosita my love","1961-00-00","Vinyl 7''"
"Hand in hand","1990-00-00","Vinyl 7''"
"Hey-hey-hey","1991-00-00","CD"
"It's allright with me now","1965-00-00","Vinyl 7''"
"Let's say goodbye","1965-00-00","Vinyl 7''"
"Samba","1991-00-00","Vinyl 7''"
"We want more","1992-00-00","Vinyl 7''"
"Seven horses in the sky","1994-00-00","CD"
"Betrayal","1992-00-00","Vinyl 7''"
"What about me?","1991-00-00","Vinyl 7''"
"Nooduitgang","1987-00-00","Vinyl 7''"
"Sink or swim","1988-00-00","Vinyl 7''"
"Marie-Claire","1978-00-00","Vinyl 7''"
"Ik en mijnen hond","1992-00-00","Vinyl 7''"
"Figaro","1980-00-00","Vinyl 7''"
"Shaking up baby","1988-00-00","Vinyl 7''"
"Candy","1994-00-00","Vinyl 7''"
"Let's slow again","1986-00-00","Vinyl 7''"
"When it's war","1981-00-00","Vinyl 7''"
"Amour-amour","1987-00-00","Vinyl 7''"
"Neighbour fool","1984-00-00","Vinyl 7''"
"Démente à la menthe","1988-00-00","Vinyl 7''"
"Je p'jure","1986-00-00","Vinyl 7''"
"Gueule d'amour","1983-00-00","Vinyl 7''"
"I'm free","1966-00-00","Vinyl 7''"
"Dammed","1982-00-00","Vinyl 7''"
"Miss Italie","1983-00-00","Vinyl 7''"
"Back to my lady","1972-00-00","Vinyl 7''"
"Serpentine","1988-00-00","Vinyl 7''"
"Chat","1983-00-00","Vinyl 7''"
"The warrior / The axe","1983-00-00","Vinyl 7''"
"Major tom","1983-00-00","Vinyl 7''"
"Jungle","1987-00-00","Vinyl 7''"
"Sorry","1970-00-00","Vinyl 7''"
"Arret d'autobus","1983-00-00","Vinyl 7''"
"Super cool","1984-00-00","Vinyl 7''"
"Running","1990-00-00","Vinyl 7''"
"Sidewalk blues","1990-00-00","Vinyl 7''"
"Endless sleep","1989-00-00","Vinyl 7''"
"A song for you","1974-00-00","Vinyl 7''"
"J'adore","1987-00-00","Vinyl 7''"
"40 Miles","1968-00-00","Vinyl 7''"
"I fought the law","1974-00-00","Vinyl 7''"
"Les Peres","1968-00-00","Vinyl 7''"
"Adam en Eva","1966-00-00","Vinyl 7''"
"You don't know","1982-00-00","Vinyl 7''"
"Young girl","1970-00-00","Vinyl 7''"
"Happy Happart","1986-00-00","Vinyl 7''"
"Bambino","1977-00-00","Vinyl 7''"
"Let's say goodbye","1965-00-00","Vinyl 7''"
"Huma la la la","1975-00-00","Vinyl 7''"
"Huma la la la","1966-00-00","Vinyl 7''"
"Seven horses in the sky","1968-00-00","Vinyl 7''"
"Seven horses in the sky","1975-00-00","Vinyl 7''"
"Get around","1995-00-00","CD"
"It's so sad","1983-00-00","Vinyl 7''"
"Ca plane pour moi","1977-00-00","Vinyl 7''"
"Let's break it on down","1988-00-00","Vinyl 7''"
"Figaro","1980-00-00","Vinyl 7''"
"Slave to the beat","1989-00-00","Vinyl 7''"
"Early morning rain","1972-00-00","Vinyl 7''"
"It's a beautiful day","1971-00-00","Vinyl 7''"
"It's a beautiful day","1970-00-00","Vinyl 7''"
"It's a beautiful day","1970-00-00","Vinyl 7''"
"Les joueurs de tchick-tchick","1994-00-00","CD"
"I was a young girl before","1983-00-00","Vinyl 7''"
"Alley-oop","1974-00-00","Vinyl 7''"
"House machine","1990-00-00","Vinyl 7''"
"Girls / Summer delight","1984-00-00","Vinyl 7''"
"Tura//Verminnen","1980-00-00","Vinyl 7''"
"Swimming in the pool","1990-00-00","Vinyl 7''"
"Lucky day","1989-00-00","Vinyl 7''"
"Ca plane pour moi (remix '93)","1993-00-00","CD"
"Sex tabou","1989-00-00","Vinyl 7''"
"Papa est ..// Petit oiseau, petit amour","1969-00-00","Vinyl 7''"
"Johnny B good / Disc-jockey sound","1970-00-00","Vinyl 7''"
"Quick rock","1961-00-00","Vinyl 7''"
"To my son","1980-00-00","Vinyl 7''"
"Don't let them take it away","1986-00-00","Vinyl 7''"
"Nous deus // Les stars","1966-00-00","Vinyl 7''"
"Rock on saturdaynight","1985-00-00","Vinyl 7''"
"Silverline","1994-00-00","Vinyl 7''"
"Silverline","1994-00-00","Vinyl 7''"
"If you see kay  // Naked","1992-00-00","Vinyl 7''"
"Quand on est musicien","1968-00-00","Vinyl 7''"
"Les majorettes","1968-00-00","Vinyl 7''"
"I guess","1973-00-00","Vinyl 7''"
"Flashining on the floor","1984-00-00","Vinyl 7''"
"Karolien","1982-00-00","Vinyl 7''"
"Les majorettes","1968-00-00","Vinyl 7''"
"Nerveus","1985-00-00","Vinyl 7''"
"Cuando se es musico","1968-00-00","Vinyl 7''"
"Quand on est musicien","1968-00-00","Vinyl 7''"
"Nous deux on s'aimera","1969-00-00","Vinyl 7''"
"Papa est en voyage","1969-00-00","Vinyl 7''"
"Loin des yeux","1973-00-00","Vinyl 7''"
"Dit is Belgisch","1989-00-00","Vinyl 7''"
"Maria Isabelle","1970-00-00","Vinyl 7''"
"Tzeinerlin","1970-00-00","Vinyl 7''"
"Maman","1968-00-00","Vinyl 7''"
"Do the dog","1965-00-00","Vinyl 7''"
"Fade to grey","1989-00-00","Vinyl 7''"
"Fix","1988-00-00","Vinyl 7''"
"Ice","1982-00-00","Vinyl 7''"
"Voices","1988-00-00","Vinyl 7''"
"Cult of snap","1990-00-00","Vinyl 7''"
"Wild ding","1991-00-00","Vinyl 7''"
"Dump the heart","1993-00-00","Vinyl 7''"
"Listen to me","1991-00-00","Vinyl 7''"
"Change of heart","1991-00-00","Vinyl 7''"
"Down on my knees","1991-00-00","Vinyl 7''"
"Carmel beach","1986-00-00","Vinyl 7''"
"Walkin' holy buck","1972-00-00","Vinyl 7''"
"C&W round up","1977-00-00","Vinyl 7''"
"Atomatic heads / Hey you","1981-00-00","Vinyl 7''"
"Kick 10","1978-00-00","Vinyl 7''"
"Carmel beach","1979-00-00","Vinyl 7''"
"I like to play Chopin","1988-00-00","Vinyl 7''"
"Big wheels","1985-00-00","Vinyl 7''"
"Super jet","1981-00-00","Vinyl 7''"
"Les roses blanches","1968-00-00","Vinyl 7''"
"The world blue chain","1978-00-00","Vinyl 7''"
"My world's beginning","1969-00-00","Vinyl 7''"
"Can't cry about it","1981-00-00","Vinyl 7''"
"My world's beginning","1969-00-00","Vinyl 7''"
"I see no reason why","1969-00-00","Vinyl 7''"
"Minnie the mooches","1989-00-00","Vinyl 7''"
"Do ya?","1995-00-00","CD"
"My world's beginning","1969-00-00","Vinyl 7''"
"Kein spass mehr","1981-00-00","Vinyl 7''"
"Mr Moody","1969-00-00","Vinyl 7''"
"Rainbow (I love you)","1970-00-00","Vinyl 7''"
"I see no reason why","1968-00-00","Vinyl 7''"
"I see no reason why","1968-00-00","Vinyl 7''"
"Nobody","1968-00-00","Vinyl 7''"
"You made a fool of me","1967-00-00","Vinyl 7''"
"Enkel proberen (+ Peter Praet)","1983-00-00","Vinyl 7''"
"Kings and queens","1984-00-00","Vinyl 7''"
"All my life","1969-00-00","Vinyl 7''"
"Is our love strong","1988-00-00","Vinyl 7''"
"Summer holiday","1981-00-00","Vinyl 7''"
"Medecine man","1973-00-00","Vinyl 7''"
"You get to me","1986-00-00","Vinyl 7''"
"Medecine man","1973-00-00","Vinyl 7''"
"Join me baby","1983-00-00","Vinyl 7''"
"You've got it all","1983-00-00","Vinyl 7''"
"Hitchin' a ride","1970-00-00","Vinyl 7''"
"Sexy lady","1987-00-00","Vinyl 7''"
"Thinking about the good times","1970-00-00","Vinyl 7''"
"Come let's sing us hallelujah","1972-00-00","Vinyl 7''"
"Judy please","1971-00-00","Vinyl 7''"
"Song for everybody","1971-00-00","Vinyl 7''"
"Judy please","1971-00-00","Vinyl 7''"
"Rainbow (I love you)","1970-00-00","Vinyl 7''"
"Rainbow (I love you)","1970-00-00","Vinyl 7''"
"You made a fool of me","1967-00-00","Vinyl 7''"
"Bottle of whisky","1972-00-00","Vinyl 7''"
"Helpless girl","1987-00-00","Vinyl 7''"
"Save the monkey","1990-00-00","Vinyl 7''"
"Hurt","1979-00-00","Vinyl 7''"
"Out of your mind","1984-00-00","Vinyl 7''"
"Feel the need","1987-00-00","Vinyl 7''"
"Your love","1990-00-00","Vinyl 7''"
"Pink","1980-00-00","Vinyl 7''"
"That's what friends are for","1988-00-00","Vinyl 7''"
"Poupéé flash","1981-00-00","Vinyl 7''"
"You and I","1986-00-00","Vinyl 7''"
"The rhythm of love","1985-00-00","Vinyl 7''"
"Night life","1984-00-00","Vinyl 7''"
"Les roses blanches","1967-00-00","Vinyl 7''"
"Yo yo-itou","1975-00-00","Vinyl 7''"
"Don't say never","1984-00-00","Vinyl 7''"
"Whang bang shotgun","1989-00-00","Vinyl 7''"
"Grand Jacques // Caïn","1967-00-00","Vinyl 7''"
"Hurry up and tell me","1967-00-00","Vinyl 7''"
"Le deserteur // C'est fini","1966-00-00","Vinyl 7''"
"Lipstick","1981-00-00","Vinyl 7''"
"I'm the best","1981-00-00","Vinyl 7''"
"Ne jouez pas // Les filles","1966-00-00","Vinyl 7''"
"Grand Jaques","1966-00-00","Vinyl 7''"
"My baby","1991-00-00","Vinyl 7''"
"Les roses blanches","1967-00-00","Vinyl 7''"
"Le galerien","1967-00-00","Vinyl 7''"
"Bonaparte Napoleon","1982-00-00","Vinyl 7''"
"Stay away","1982-00-00","Vinyl 7''"
"Heil Sigmund","1984-00-00","Vinyl 7''"
"Dang","1981-00-00","Vinyl 7''"
"I can't dance with you","1980-00-00","Vinyl 7''"
"Hully gully time","1964-00-00","Vinyl 7''"
"Et toi et moi","1987-00-00","Vinyl 7''"
"Inside track","1986-00-00","Vinyl 7''"
"Sweet talk me baby // I don't","1964-00-00","Vinyl 7''"
"Sweet talk me baby // I don't","1964-00-00","Vinyl 7''"
"Sweet talk me baby","1964-00-00","Vinyl 7''"
"Hey Lilli!","1963-00-00","Vinyl 7''"
"For you, for you","1967-00-00","Vinyl 7''"
"New beat mind","1988-00-00","Vinyl 7''"
"Kili-kili-watch","1961-00-00","Vinyl 7''"
"Spanish Harlem (+ The Fens)","1964-00-00","Vinyl 7''"
"Hully gully time (+ The Fens)","1964-00-00","Vinyl 7''"
"Spanish Harlem (+ The Fens)","1964-00-00","Vinyl 7''"
"Hey Lilly (+ The Fens)","1963-00-00","Vinyl 7''"
"Not","1992-00-00","Vinyl 7''"
"Well well well","1990-00-00","Vinyl 7''"
"Changes","1992-00-00","CD"
"One more for the road","1984-00-00","Vinyl 7''"
"Still in love","1963-00-00","Vinyl 7''"
"Be mine","1963-00-00","Vinyl 7''"
"Don't stop me","1989-00-00","Vinyl 7''"
"As you will have me","1965-00-00","Vinyl 7''"
"C'est pas fini","1994-00-00","CD"
"Broken","1992-00-00","CD"
"Live at home","1991-00-00","Vinyl 7''"
"Promises","1992-00-00","CD"
"Little girl","1993-00-00","Vinyl 7''"
"Night shift","1981-00-00","Vinyl 7''"
"Spectators of life","1979-00-00","Vinyl 7''"
"Locks and keys","1992-00-00","CD"
"J'en suis fou","1967-00-00","Vinyl 7''"
"Produit national brut","1983-00-00","Vinyl 7''"
"Under the burning sun","1973-00-00","Vinyl 7''"
"Golly golly gee whiz","1994-00-00","CD"
"Malibu","1994-00-00","CD"
"Standbeeld","1977-00-00","Vinyl 7''"
"Homo hominilupus est","1993-00-00","Vinyl 7''"
"It reminds me","1964-00-00","Vinyl 7''"
"The letter","1978-00-00","Vinyl 7''"
"Let's stop","1971-00-00","Vinyl 7''"
"Le coeur voyou","1986-00-00","Vinyl 7''"
"Le coeur voyou","1986-00-00","Vinyl 7''"
"T-shirt et blue Jean (as Michael Sophie)","1985-00-00","Vinyl 7''"
"Mijn alarm","1986-00-00","Vinyl 7''"
"'t Is over","1960-00-00","Vinyl 7''"
"The box","1980-00-00","Vinyl 7''"
"Recluse","1981-00-00","Vinyl 7''"
"Francis","1967-00-00","Vinyl 7''"
"Nosferatu","1994-00-00","CD"
"Here comes the rainbow","1971-00-00","Vinyl 7''"
"Feel free","1991-00-00","Vinyl 7''"
"Feel like a star","1990-00-00","Vinyl 7''"
"Let me","1989-00-00","Vinyl 7''"
"Spinning around","1994-00-00","CD"
"Atakatakata","1982-00-00","Vinyl 7''"
"Company","1991-00-00","Cassette"
"Beautiful day","1964-00-00","Vinyl 7''"
"Honey bee","1981-00-00","Vinyl 7''"
"Tell me,help me","1971-00-00","Vinyl 7''"
"Why do I love you so","1974-00-00","Vinyl 7''"
"Take me","1982-00-00","Vinyl 7''"
"In between it","1982-00-00","Vinyl 7''"
"The beat goes on","1983-00-00","Vinyl 7''"
"Hello Suzannah","1967-00-00","Vinyl 7''"
"Marchin in line","1987-00-00","Vinyl 7''"
"Alaska highway","1990-00-00","Vinyl 7''"
"Moon effect // Memories","1981-00-00","Vinyl 7''"
"Tomorrow in the papers","1985-00-00","Vinyl 7''"
"Factory walk","1983-00-00","Vinyl 7''"
"Unchained melody","1991-00-00","Vinyl 7''"
"Too-Too","1987-00-00","Vinyl 7''"
"Simple rule","1993-00-00","CD"
"Take an animal in the house","1988-00-00","Vinyl 7''"
"Whistle-whistle-blow","1989-00-00","Vinyl 7''"
"This reality","1981-00-00","Vinyl 7''"
"Let yourself go","1990-00-00","Vinyl 7''"
"Manne kemix","1990-00-00","Vinyl 7''"
"Mr lonely","1993-00-00","Vinyl 7''"
"Big bang rock","1984-00-00","Vinyl 7''"
"On my horse","1973-00-00","Vinyl 7''"
"Afternoon breakdown","1984-00-00","Vinyl 7''"
"Primitive man","1982-00-00","Vinyl 7''"
"Viva la vita","1966-00-00","Vinyl 7''"
